varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,0,3947,1,7,60.0,72.0,0.0
y,0,3948,53,55,0.0,6.0,0.0
y,0,3949,53,55,6.0,12.0,0.0
y,0,3950,53,55,12.0,18.0,0.0
y,0,3951,53,55,18.0,24.0,0.0
y,0,3952,53,55,24.0,30.0,0.0
y,0,3953,53,55,30.0,36.0,0.0
y,0,3954,53,55,36.0,42.0,0.0
y,0,3955,53,55,42.0,48.0,0.0
y,0,3956,53,55,48.0,54.0,0.0
y,0,3957,53,55,54.0,60.0,0.0
y,0,3958,53,55,60.0,66.0,0.0
y,0,3959,53,55,66.0,72.0,0.0
y,0,3960,53,56,0.0,6.0,0.0
y,0,3961,53,56,6.0,12.0,0.0
y,0,3962,53,56,12.0,18.0,0.0
y,0,3963,53,56,18.0,24.0,0.0
y,0,3964,53,56,24.0,30.0,0.0
y,0,3965,53,56,30.0,36.0,0.0
y,0,3966,53,56,36.0,42.0,0.0
y,0,3967,53,56,42.0,48.0,1.0
y,0,3968,53,56,48.0,54.0,0.0
y,0,3969,53,56,54.0,60.0,0.0
y,0,3970,53,56,60.0,66.0,0.0
y,0,3971,53,56,66.0,72.0,0.0
y,0,3972,53,60,0.0,12.0,0.0
y,0,3974,53,60,12.0,24.0,0.0
y,0,3976,53,60,24.0,36.0,0.0
y,0,3978,53,60,36.0,48.0,0.0
y,0,3980,53,60,48.0,60.0,0.0
y,0,3982,53,60,60.0,72.0,0.0
y,0,3983,53,45,0.0,12.0,0.0
y,0,3985,53,45,12.0,24.0,0.0
y,0,3987,53,45,24.0,36.0,0.0
y,0,3989,53,45,36.0,48.0,0.0
y,0,3991,53,45,48.0,60.0,0.0
y,0,3993,53,45,60.0,72.0,0.0
y,0,4000,19,25,0.0,6.0,0.0
y,0,4001,19,25,6.0,12.0,0.0
y,0,4002,19,25,12.0,18.0,0.0
y,0,4003,19,25,18.0,24.0,0.0
y,0,4004,19,25,24.0,30.0,0.0
y,0,4005,19,25,30.0,36.0,0.0
y,0,4006,19,25,36.0,42.0,0.0
y,0,4007,19,25,42.0,48.0,0.0
y,0,4008,19,25,48.0,54.0,0.0
y,0,4009,19,25,54.0,60.0,0.0
y,0,4010,19,25,60.0,66.0,0.0
y,0,4011,19,25,66.0,72.0,0.0
y,0,4012,19,10,0.0,12.0,0.0
y,0,4014,19,10,12.0,24.0,0.0
y,0,4016,19,10,24.0,36.0,0.0
y,0,4018,19,10,36.0,48.0,1.0
y,0,4020,19,10,48.0,60.0,0.0
y,0,4022,19,10,60.0,72.0,0.0
y,0,4023,19,16,0.0,6.0,0.0
y,0,4024,19,16,6.0,12.0,0.0
y,0,4025,19,16,12.0,18.0,0.0
y,0,4026,19,16,18.0,24.0,1.0
y,0,4027,19,16,24.0,30.0,0.0
y,0,4028,19,16,30.0,36.0,0.0
y,0,4029,19,16,36.0,42.0,1.0
y,0,4030,19,16,42.0,48.0,0.0
y,0,4031,19,16,48.0,54.0,0.0
y,0,4032,19,16,54.0,60.0,0.0
y,0,4033,19,16,60.0,66.0,0.0
y,0,4034,19,16,66.0,72.0,0.0
y,0,4044,19,11,0.0,12.0,0.0
y,0,4046,19,11,12.0,24.0,0.0
y,0,4048,19,11,24.0,36.0,0.0
y,0,4050,19,11,36.0,48.0,0.0
y,0,4052,19,11,48.0,60.0,0.0
y,0,4054,19,11,60.0,72.0,0.0
y,0,4065,19,23,0.0,12.0,0.0
y,0,4067,19,23,12.0,24.0,0.0
y,0,4069,19,23,24.0,36.0,0.0
y,0,4071,19,23,36.0,48.0,0.0
y,0,4073,19,23,48.0,60.0,0.0
y,0,4075,19,23,60.0,72.0,0.0
y,0,4076,19,13,0.0,12.0,1.0
y,0,4078,19,13,12.0,24.0,0.0
y,0,4080,19,13,24.0,36.0,0.0
y,0,4082,19,13,36.0,48.0,0.0
y,0,4084,19,13,48.0,60.0,0.0
y,0,4086,19,13,60.0,72.0,0.0
y,0,4087,19,20,0.0,12.0,0.0
y,0,4089,19,20,12.0,24.0,0.0
y,0,4091,19,20,24.0,36.0,0.0
y,0,4093,19,20,36.0,48.0,0.0
y,0,4095,19,20,48.0,60.0,0.0
y,0,4097,19,20,60.0,72.0,0.0
y,0,4098,19,21,0.0,12.0,0.0
y,0,4100,19,21,12.0,24.0,0.0
y,0,4102,19,21,24.0,36.0,0.0
y,0,4104,19,21,36.0,48.0,0.0
y,0,4106,19,21,48.0,60.0,0.0
y,0,4108,19,21,60.0,72.0,0.0
y,0,4130,32,39,0.0,12.0,0.0
y,0,4132,32,39,12.0,24.0,0.0
y,0,4134,32,39,24.0,36.0,0.0
y,0,4136,32,39,36.0,48.0,0.0
y,0,4138,32,39,48.0,60.0,0.0
y,0,4140,32,39,60.0,72.0,0.0
y,0,4141,32,29,0.0,6.0,0.0
y,0,4142,32,29,6.0,12.0,1.0
y,0,4143,32,29,12.0,18.0,0.0
y,0,4144,32,29,18.0,24.0,0.0
y,0,4145,32,29,24.0,30.0,0.0
y,0,4146,32,29,30.0,36.0,0.0
y,0,4147,32,29,36.0,42.0,0.0
y,0,4148,32,29,42.0,48.0,0.0
y,0,4149,32,29,48.0,54.0,0.0
y,0,4150,32,29,54.0,60.0,0.0
y,0,4151,32,29,60.0,66.0,0.0
y,0,4152,32,29,66.0,72.0,0.0
y,0,4173,32,26,0.0,12.0,0.0
y,0,4175,32,26,12.0,24.0,0.0
y,0,4177,32,26,24.0,36.0,0.0
y,0,4179,32,26,36.0,48.0,0.0
y,0,4181,32,26,48.0,60.0,0.0
y,0,4183,32,26,60.0,72.0,0.0
y,0,4184,32,35,0.0,6.0,0.0
y,0,4185,32,35,6.0,12.0,0.0
y,0,4186,32,35,12.0,18.0,-2.467802920641583e-7
y,0,4187,32,35,18.0,24.0,0.0
y,0,4188,32,35,24.0,30.0,0.0
y,0,4189,32,35,30.0,36.0,0.0
y,0,4190,32,35,36.0,42.0,0.0
y,0,4191,32,35,42.0,48.0,0.0
y,0,4192,32,35,48.0,54.0,0.0
y,0,4193,32,35,54.0,60.0,0.0
y,0,4194,32,35,60.0,66.0,0.0
y,0,4195,32,35,66.0,72.0,0.0
y,0,4205,14,8,0.0,12.0,0.0
y,0,4207,14,8,12.0,24.0,1.0
y,0,4209,14,8,24.0,36.0,0.0
y,0,4211,14,8,36.0,48.0,0.0
y,0,4213,14,8,48.0,60.0,0.0
y,0,4215,14,8,60.0,72.0,0.0
y,0,4235,56,53,0.0,6.0,0.0
y,0,4236,56,53,6.0,12.0,0.0
y,0,4237,56,53,12.0,18.0,0.0
y,0,4238,56,53,18.0,24.0,0.0
y,0,4239,56,53,24.0,30.0,0.0
y,0,4240,56,53,30.0,36.0,0.0
y,0,4241,56,53,36.0,42.0,0.0
y,0,4242,56,53,42.0,48.0,0.0
y,0,4243,56,53,48.0,54.0,0.0
y,0,4244,56,53,54.0,60.0,0.0
y,0,4245,56,53,60.0,66.0,0.0
y,0,4246,56,53,66.0,72.0,0.0
y,0,4259,14,24,0.0,12.0,0.0
y,0,4261,14,24,12.0,24.0,0.0
y,0,4263,14,24,24.0,36.0,0.0
y,0,4265,14,24,36.0,48.0,0.0
y,0,4267,14,24,48.0,60.0,0.0
y,0,4269,14,24,60.0,72.0,0.0
y,0,4270,48,49,0.0,6.0,0.0
y,0,4271,48,49,6.0,12.0,0.0
y,0,4272,48,49,12.0,18.0,0.0
y,0,4273,48,49,18.0,24.0,0.0
y,0,4274,48,49,24.0,30.0,0.0
y,0,4275,48,49,30.0,36.0,2.0
y,0,4276,48,49,36.0,42.0,0.0
y,0,4277,48,49,42.0,48.0,0.0
y,0,4278,48,49,48.0,54.0,0.0
y,0,4279,48,49,54.0,60.0,0.0
y,0,4280,48,49,60.0,66.0,0.0
y,0,4281,48,49,66.0,72.0,0.0
y,0,4282,48,51,0.0,12.0,0.0
y,0,4284,48,51,12.0,24.0,0.0
y,0,4286,48,51,24.0,36.0,0.0
y,0,4288,48,51,36.0,48.0,1.0
y,0,4290,48,51,48.0,60.0,0.0
y,0,4292,48,51,60.0,72.0,0.0
y,0,4302,48,50,0.0,12.0,0.0
y,0,4304,48,50,12.0,24.0,0.0
y,0,4306,48,50,24.0,36.0,0.0
y,0,4308,48,50,36.0,48.0,0.0
y,0,4310,48,50,48.0,60.0,0.0
y,0,4312,48,50,60.0,72.0,0.0
y,0,4318,24,33,0.0,12.0,0.0
y,0,4320,24,33,12.0,24.0,0.0
y,0,4322,24,33,24.0,36.0,0.0
y,0,4324,24,33,36.0,48.0,1.0
y,0,4326,24,33,48.0,60.0,0.0
y,0,4328,24,33,60.0,72.0,0.0
y,0,4329,24,20,0.0,12.0,0.0
y,0,4331,24,20,12.0,24.0,0.0
y,0,4333,24,20,24.0,36.0,0.0
y,0,4335,24,20,36.0,48.0,0.0
y,0,4337,24,20,48.0,60.0,0.0
y,0,4339,24,20,60.0,72.0,0.0
y,0,4340,24,14,0.0,12.0,0.0
y,0,4342,24,14,12.0,24.0,0.0
y,0,4344,24,14,24.0,36.0,0.0
y,0,4346,24,14,36.0,48.0,0.0
y,0,4348,24,14,48.0,60.0,0.0
y,0,4350,24,14,60.0,72.0,0.0
y,0,4357,55,64,0.0,12.0,0.0
y,0,4359,55,64,12.0,24.0,0.0
y,0,4361,55,64,24.0,36.0,0.0
y,0,4363,55,64,36.0,48.0,0.0
y,0,4365,55,64,48.0,60.0,0.0
y,0,4367,55,64,60.0,72.0,0.0
y,0,4378,53,64,0.0,12.0,0.0
y,0,4380,53,64,12.0,24.0,0.0
y,0,4382,53,64,24.0,36.0,1.0
y,0,4384,53,64,36.0,48.0,0.0
y,0,4386,53,64,48.0,60.0,0.0
y,0,4388,53,64,60.0,72.0,0.0
y,0,4419,9,6,0.0,12.0,0.0
y,0,4421,9,6,12.0,24.0,0.0
y,0,4423,9,6,24.0,36.0,0.0
y,0,4425,9,6,36.0,48.0,0.0
y,0,4427,9,6,48.0,60.0,0.0
y,0,4429,9,6,60.0,72.0,0.0
y,0,4439,41,42,0.0,12.0,0.0
y,0,4441,41,42,12.0,24.0,0.0
y,0,4443,41,42,24.0,36.0,0.0
y,0,4445,41,42,36.0,48.0,0.0
y,0,4447,41,42,48.0,60.0,0.0
y,0,4449,41,42,60.0,72.0,0.0
y,0,4450,10,5,0.0,12.0,0.0
y,0,4452,10,5,12.0,24.0,0.0
y,0,4454,10,5,24.0,36.0,0.0
y,0,4456,10,5,36.0,48.0,0.0
y,0,4458,10,5,48.0,60.0,0.0
y,0,4460,10,5,60.0,72.0,0.0
y,0,4490,46,52,0.0,12.0,0.0
y,0,4492,46,52,12.0,24.0,0.0
y,0,4494,46,52,24.0,36.0,0.0
y,0,4496,46,52,36.0,48.0,0.0
y,0,4498,46,52,48.0,60.0,0.0
y,0,4500,46,52,60.0,72.0,0.0
y,0,4501,47,44,0.0,6.0,0.0
y,0,4502,47,44,6.0,12.0,0.0
y,0,4503,47,44,12.0,18.0,0.0
y,0,4504,47,44,18.0,24.0,0.0
y,0,4505,47,44,24.0,30.0,0.0
y,0,4506,47,44,30.0,36.0,0.0
